DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOL
20170703,120000,120.7400000,121.1100000,120.4500000,120.6400000,272700
20170703,130000,120.6700000,120.6700000,119.5100000,119.5800000,646100
20170703,140000,119.5100000,120.0800000,119.3800000,119.6700000,302300
20170703,150000,119.6700000,119.8300000,119.4600000,119.6000000,97000
20170703,160000,119.6000000,120.0000000,119.4300000,119.5100000,143800
20170703,170000,119.5100000,120.0000000,119.4000000,119.9300000,347600
20170703,180000,119.8800000,120.5000000,119.5200000,119.8000000,569900
20170703,190000,119.8000000,120.4500000,119.7800000,120.4000000,294700
20170704,110000,120.3000000,121.4400000,120.0300000,120.9300000,605700
20170704,120000,120.9400000,121.5000000,120.9400000,121.3000000,256400
20170704,130000,121.3000000,122.2500000,121.3000000,122.1300000,566400
20170704,140000,122.1800000,122.9100000,122.0000000,122.8600000,544400
20170704,150000,122.8500000,123.1400000,122.5400000,122.7700000,390900
20170704,160000,122.8100000,123.0900000,122.5400000,122.8800000,350700
20170704,170000,122.9000000,123.0000000,122.5500000,122.9500000,317200
20170704,180000,122.9400000,123.4500000,122.8200000,123.2000000,566100
20170704,190000,123.2200000,123.4700000,122.7400000,123.4000000,557600
20170705,110000,123.4000000,123.9000000,122.6000000,122.9400000,649500
20170705,120000,122.9400000,124.4200000,122.5500000,123.0600000,1287400
20170705,130000,123.0600000,123.9400000,122.7300000,123.3400000,777100
20170705,140000,123.3200000,123.7500000,123.0400000,123.3500000,444500
20170705,150000,123.3400000,124.8500000,123.3200000,124.6500000,793500
20170705,160000,124.6500000,125.3000000,124.4000000,125.1900000,912700
20170705,170000,125.2100000,125.7000000,124.7500000,124.9400000,658300
20170705,180000,124.9400000,125.6600000,124.6500000,125.4600000,484700
20170705,190000,125.3500000,125.5500000,125.0100000,125.0100000,272500
20170706,110000,125.1000000,126.1000000,125.0600000,125.5900000,656800
20170706,120000,125.5000000,125.7000000,125.2100000,125.2700000,96400
20170706,130000,125.2000000,125.3100000,125.0700000,125.1500000,259200
20170706,140000,125.1500000,125.1800000,124.2500000,124.3200000,441600
20170706,150000,124.3200000,124.5800000,124.0600000,124.1300000,179100
20170706,160000,124.0800000,124.6400000,124.0200000,124.6300000,143000
20170706,170000,124.5900000,124.7500000,124.4600000,124.6200000,199700
20170706,180000,124.6100000,124.8000000,123.9100000,123.9200000,672600
20170706,190000,123.9200000,124.4000000,123.7700000,123.8700000,426500
20170707,110000,123.5400000,124.1800000,122.7700000,124.1300000,663900
20170707,120000,124.1300000,124.9500000,124.0800000,124.1800000,375700
20170707,130000,124.0800000,124.8500000,123.9200000,124.5000000,237900
20170707,140000,124.5000000,125.1500000,124.4800000,124.5600000,275600
20170707,150000,124.5700000,124.9800000,124.5700000,124.8800000,126800
20170707,160000,124.8800000,125.2000000,124.8600000,125.0400000,370700
20170707,170000,125.0200000,125.0800000,124.5100000,125.0100000,226100
20170707,180000,125.0500000,125.2500000,124.6200000,125.1200000,195100
20170707,190000,125.1000000,126.0400000,124.8900000,125.5000000,672700
20170710,110000,125.9900000,126.8800000,125.7300000,126.8200000,486300
20170710,120000,126.8600000,127.1100000,126.4500000,126.5200000,322700
20170710,130000,126.6000000,126.6100000,126.1000000,126.2200000,302800
20170710,140000,126.2500000,126.5000000,125.7400000,126.2100000,235200
20170710,150000,126.2000000,126.7200000,125.8000000,126.6200000,210600
20170710,160000,126.6100000,127.4600000,126.4500000,126.6900000,318400
20170710,170000,126.6700000,127.3400000,126.5100000,127.2100000,181100
20170710,180000,127.2200000,127.5000000,127.0600000,127.4900000,218600
20170710,190000,127.4900000,127.8900000,127.3000000,127.5500000,367500
20170711,110000,127.8900000,128.3100000,126.8100000,127.0400000,616300
20170711,120000,126.9600000,127.3000000,126.6400000,127.2500000,368100
20170711,130000,127.2200000,127.8400000,127.0500000,127.4700000,229500
20170711,140000,127.4000000,127.8700000,127.1500000,127.8700000,105300
20170711,150000,127.8600000,127.8700000,127.2500000,127.6400000,145500
20170711,160000,127.6000000,127.6300000,127.3800000,127.5000000,160600
20170711,170000,127.4700000,128.0900000,127.3300000,128.0000000,441300
20170711,180000,128.0000000,128.6400000,127.8000000,128.6300000,683200
20170711,190000,128.6300000,129.3500000,128.5100000,129.0000000,885100
20170712,110000,129.4400000,130.7800000,129.2300000,130.5300000,950400
20170712,120000,130.4600000,130.8900000,130.0200000,130.6800000,521500
20170712,130000,130.6900000,130.8000000,130.3300000,130.7000000,222500
20170712,140000,130.7300000,131.8500000,130.6600000,131.2100000,741800
20170712,150000,131.2100000,132.2700000,131.2100000,131.6000000,574300
20170712,160000,131.6400000,132.1700000,131.2600000,132.1500000,252300
20170712,170000,132.1500000,132.9700000,132.0800000,132.9100000,1394200
20170712,180000,132.9100000,133.9900000,132.8600000,133.6000000,2613600
20170712,190000,133.5600000,134.0000000,133.4900000,133.9900000,1295100
20170713,110000,134.2000000,134.7500000,133.6000000,134.1700000,1210900
20170713,120000,134.1300000,134.2500000,132.4000000,133.0600000,1358500
20170713,130000,133.1400000,134.2400000,132.9000000,133.6800000,683400
20170713,140000,133.7300000,134.1100000,133.1100000,133.9700000,1007000
20170713,150000,133.9100000,134.6900000,133.7000000,134.6200000,611100
20170713,160000,134.6100000,135.0900000,134.3400000,134.5500000,1356800
20170713,170000,134.5500000,136.0900000,134.4500000,136.0400000,1815400
20170713,180000,136.0800000,136.1200000,134.6200000,134.7500000,1192100
20170713,190000,134.7500000,135.2300000,134.4100000,134.6000000,675900
20170714,110000,134.8500000,135.0300000,133.9200000,134.9000000,676800
20170714,120000,134.9400000,136.2600000,134.7400000,136.1900000,1273500
20170714,130000,136.1300000,136.1900000,135.3300000,135.5400000,1087400
20170714,140000,135.5400000,135.9900000,135.1700000,135.9500000,481100
20170714,150000,135.9500000,136.8000000,135.1200000,135.8200000,1029200
20170714,160000,135.8900000,136.1400000,134.1200000,134.9500000,1101200
20170714,170000,134.9000000,135.6800000,134.3700000,135.4200000,342100
20170714,180000,135.3800000,135.3800000,134.1200000,134.4500000,359100
20170714,190000,134.4400000,134.9000000,134.3700000,134.5100000,414300
20170717,110000,135.0100000,136.4000000,134.9800000,136.1500000,523400
20170717,120000,136.1600000,136.1600000,134.5300000,134.9600000,361000
20170717,130000,134.9300000,135.0400000,133.4900000,133.8000000,717200
20170717,140000,133.7200000,133.8600000,133.0000000,133.2100000,286600
20170717,150000,133.1600000,134.2100000,133.1500000,134.0800000,281400
20170717,160000,134.0200000,134.2700000,133.5800000,133.6700000,99000
20170717,170000,133.6400000,134.2400000,133.5300000,133.7600000,151500
20170717,180000,133.7600000,134.2100000,133.4100000,133.6700000,411200
20170717,190000,133.6600000,134.1200000,133.5000000,133.6700000,331500
20170718,110000,133.9900000,134.2600000,133.3600000,133.9300000,628600
20170718,120000,133.9300000,134.4800000,133.5700000,134.4300000,521200
20170718,130000,134.4500000,135.5900000,134.1100000,134.1700000,1149500
20170718,140000,134.1700000,134.2000000,132.4600000,132.5600000,1113800
20170718,150000,132.5700000,133.7800000,132.5000000,133.5700000,377900
20170718,160000,133.5500000,133.7400000,132.7900000,132.8200000,165300
20170718,170000,132.8600000,133.1400000,132.5700000,132.8800000,292100
20170718,180000,132.9400000,133.4600000,132.7000000,132.9400000,866700
20170718,190000,133.0300000,133.1600000,132.7000000,132.7000000,427000
20170719,110000,132.7100000,133.5500000,131.9000000,133.1400000,692900
20170719,120000,133.1500000,134.1000000,133.0100000,134.0700000,451800
20170719,130000,134.0000000,134.6000000,133.5600000,134.4800000,902900
20170719,140000,134.5600000,134.6700000,134.0300000,134.4500000,239600
20170719,150000,134.4500000,135.1000000,134.2500000,134.9800000,263600
20170719,160000,135.0200000,135.0400000,133.9200000,133.9500000,217500
20170719,170000,133.9200000,134.2300000,133.9000000,134.1000000,205300
20170719,180000,134.1000000,134.4600000,134.0000000,134.3700000,359500
20170719,190000,134.4200000,134.7200000,134.2200000,134.7200000,1299400
20170720,110000,135.1400000,135.9000000,134.5000000,135.7500000,636200
20170720,120000,135.8000000,135.9000000,134.2900000,134.4100000,462400
20170720,130000,134.3400000,134.7300000,134.1000000,134.6200000,178400
20170720,140000,134.6200000,134.7000000,134.5000000,134.5500000,119000
20170720,150000,134.5700000,134.9300000,134.5000000,134.6500000,132200
20170720,160000,134.6400000,134.9300000,134.1900000,134.4600000,352900
20170720,170000,134.4900000,134.6500000,134.0000000,134.6300000,472500
20170720,180000,134.5900000,134.7000000,134.2500000,134.5900000,349300
20170720,190000,134.5900000,135.1500000,134.4500000,134.6900000,682800
20170721,110000,134.5000000,134.7500000,133.5100000,134.5000000,796900
20170721,120000,134.4800000,135.3800000,134.1200000,135.3000000,766100
20170721,130000,135.3200000,135.4400000,134.6500000,134.8200000,635200
20170721,140000,134.8000000,135.1400000,134.2200000,134.3700000,425500
20170721,150000,134.3700000,134.6200000,134.3200000,134.5400000,124400
20170721,160000,134.5400000,134.6000000,134.1800000,134.2600000,429100
20170721,170000,134.2600000,134.7000000,134.0700000,134.2300000,541200
20170721,180000,134.3200000,134.4800000,133.6600000,133.7000000,483100
20170721,190000,133.7000000,134.1300000,133.7000000,133.7500000,196800
20170724,110000,133.3800000,133.7200000,131.8300000,132.7200000,902700
20170724,120000,132.7500000,133.3800000,132.2700000,132.4000000,498500
20170724,130000,132.3900000,133.1000000,132.1300000,133.0900000,338300
20170724,140000,133.0000000,134.5000000,132.6900000,134.2900000,416100
20170724,150000,134.2600000,134.3800000,133.8300000,133.8300000,309300
20170724,160000,133.8700000,134.2300000,133.5100000,133.8500000,202300
20170724,170000,133.9000000,134.2600000,133.4100000,133.9700000,300100
20170724,180000,133.9900000,134.8300000,133.9600000,134.3500000,521400
20170724,190000,134.3700000,134.8900000,133.9700000,134.3500000,587000
20170725,110000,134.2400000,135.0000000,133.8200000,134.3900000,551900
20170725,120000,134.3500000,134.7900000,133.6000000,133.7100000,406600
20170725,130000,133.7100000,133.9100000,133.3300000,133.3800000,316900
20170725,140000,133.3300000,134.4000000,133.3300000,134.1500000,238500
20170725,150000,134.1400000,134.7400000,133.8100000,133.8100000,197400
20170725,160000,133.8100000,133.8100000,133.2000000,133.5500000,431900
20170725,170000,133.5500000,133.9200000,133.4600000,133.7500000,164300
20170725,180000,133.8000000,134.1900000,133.7200000,133.9400000,535200
20170725,190000,133.9400000,134.1400000,133.7500000,134.0000000,529500
20170726,110000,134.3000000,135.0800000,134.0800000,134.8600000,520500
20170726,120000,134.9000000,135.0000000,134.1300000,134.1300000,252800
20170726,130000,134.1800000,134.4600000,133.8400000,134.3100000,313100
20170726,140000,134.3100000,134.4300000,134.1600000,134.4300000,46300
20170726,150000,134.4600000,134.8000000,134.2800000,134.7900000,122000
20170726,160000,134.8000000,134.8500000,134.4800000,134.8400000,80600
20170726,170000,134.8500000,135.8800000,134.7700000,135.5300000,714900
20170726,180000,135.5500000,135.8800000,135.1300000,135.1300000,539000
20170726,190000,135.1300000,135.7900000,134.6200000,135.2100000,679300
20170727,110000,135.7700000,137.9000000,135.7700000,137.2700000,1649300
20170727,120000,137.3100000,137.6700000,137.1000000,137.1000000,411600
20170727,130000,137.0800000,137.8900000,136.9600000,137.6300000,399300
20170727,140000,137.6200000,137.6600000,137.1500000,137.2800000,248000
20170727,150000,137.3400000,137.4800000,137.1400000,137.3400000,128300
20170727,160000,137.3300000,137.3500000,137.0700000,137.2100000,59400
20170727,170000,137.1500000,137.4600000,136.8800000,136.9600000,142300
20170727,180000,136.9200000,136.9600000,136.5500000,136.7100000,379000
20170727,190000,136.7200000,137.4000000,136.6800000,137.2400000,767100
20170728,110000,136.7300000,137.0000000,136.0900000,136.9800000,576600
20170728,120000,136.9800000,137.1800000,136.4000000,136.7000000,198700
20170728,130000,136.7000000,136.7300000,135.2300000,135.3000000,605100
20170728,140000,135.3000000,135.3400000,134.8100000,135.0800000,349400
20170728,150000,135.1200000,135.2000000,134.3800000,134.8400000,594300
20170728,160000,134.9300000,135.5000000,134.7300000,135.4700000,660900
20170728,170000,135.4200000,135.4900000,134.8200000,135.3400000,327500
20170728,180000,135.2700000,136.3000000,135.2700000,135.6200000,367900
20170728,190000,135.6100000,136.5900000,135.5900000,136.2200000,467700
20170731,110000,136.9600000,138.4200000,136.2200000,137.1300000,1411100
20170731,120000,137.1700000,137.4900000,135.5800000,135.8500000,837900
20170731,130000,135.8400000,136.5900000,135.6500000,136.2100000,248700
20170731,140000,136.2800000,136.7000000,136.1200000,136.2500000,276400
20170731,150000,136.3000000,136.5000000,135.8400000,136.2500000,328800
20170731,160000,136.2000000,136.4000000,134.5000000,134.8300000,657200
20170731,170000,134.8200000,135.1900000,134.5200000,135.0200000,402100
20170731,180000,135.0800000,135.4600000,134.4700000,135.0800000,374200
20170731,190000,135.0600000,135.6500000,134.8100000,134.9900000,280400
20170801,110000,135.5100000,136.4700000,135.1500000,136.0800000,422300
20170801,120000,136.0800000,136.6000000,136.0300000,136.4900000,454000
20170801,130000,136.4900000,137.5500000,136.3000000,137.2800000,424500
20170801,140000,137.2800000,137.4600000,137.1000000,137.3000000,202100
20170801,150000,137.3000000,137.4100000,136.8400000,137.3000000,343900
20170801,160000,137.3000000,137.4000000,137.2200000,137.3900000,79700
20170801,170000,137.3900000,137.5300000,136.5200000,136.6100000,462300
20170801,180000,136.6200000,136.9400000,136.3500000,136.6400000,115900
20170801,190000,136.6400000,136.6800000,135.5200000,136.4400000,581500
20170802,110000,136.0000000,137.0200000,135.7600000,136.0800000,539500
20170802,120000,136.0800000,137.4400000,136.0800000,137.1800000,292000
20170802,130000,137.1900000,138.0000000,137.0100000,137.9800000,708900
20170802,140000,137.9800000,137.9800000,137.4900000,137.6700000,284700
20170802,150000,137.6700000,137.9300000,137.6700000,137.9200000,154700
20170802,160000,137.9200000,137.9300000,137.5000000,137.5000000,199300
20170802,170000,137.6000000,139.2200000,137.5500000,139.0900000,737800
20170802,180000,139.1300000,139.2100000,138.1300000,138.2100000,619700
20170802,190000,138.2500000,139.3100000,138.1000000,138.9000000,700100
20170803,110000,138.9000000,139.8400000,138.6000000,138.8300000,910300
20170803,120000,138.8200000,139.7000000,138.6400000,139.3700000,331200
20170803,130000,139.4500000,139.5800000,139.0000000,139.1700000,184500
20170803,140000,139.1100000,139.3000000,138.9000000,139.0900000,79800
20170803,150000,139.0900000,139.1100000,138.3300000,138.6600000,181200
20170803,160000,138.5700000,139.1000000,138.5100000,138.9300000,52900
20170803,170000,138.8600000,138.8600000,138.1000000,138.2500000,485500
20170803,180000,138.3000000,138.6800000,138.2500000,138.5400000,185400
20170803,190000,138.5100000,138.6300000,138.1400000,138.4000000,265600
20170804,110000,137.8000000,138.3000000,137.3400000,138.2100000,464300
20170804,120000,138.1300000,139.1400000,137.7800000,139.0000000,502400
20170804,130000,139.0000000,139.4900000,138.6300000,138.8200000,449500
20170804,140000,138.7700000,139.0900000,138.5700000,139.0200000,124500
20170804,150000,139.0200000,139.3700000,138.9500000,139.3400000,151400
20170804,160000,139.2700000,139.9300000,139.2100000,139.2700000,537100
20170804,170000,139.3000000,139.4700000,138.7600000,138.7800000,157600
20170804,180000,138.8100000,139.1700000,138.5000000,138.8000000,262900
20170804,190000,138.8100000,139.3900000,138.7700000,138.7700000,269200
20170807,110000,139.2800000,139.8700000,138.8900000,139.6600000,519200
20170807,120000,139.6900000,139.8300000,139.3700000,139.3900000,230800
20170807,130000,139.4700000,139.8000000,139.1100000,139.1100000,227200
20170807,140000,139.1900000,139.3800000,139.0400000,139.2700000,93100
20170807,150000,139.3200000,139.7300000,139.2000000,139.4700000,113400
20170807,160000,139.5000000,140.2100000,139.1800000,140.0600000,740300
20170807,170000,140.1200000,140.4500000,140.0300000,140.4200000,401500
20170807,180000,140.3500000,140.4500000,139.8100000,139.9500000,468300
20170807,190000,139.9600000,140.2200000,139.9100000,139.9500000,285100
20170808,110000,140.3100000,141.3800000,140.0500000,141.3400000,1059700
20170808,120000,141.3200000,142.2200000,141.1500000,141.9900000,1056400
20170808,130000,141.9500000,142.1000000,141.7600000,142.0000000,509800
20170808,140000,141.9900000,142.5000000,141.8000000,142.3500000,432500
20170808,150000,142.3900000,142.5500000,142.0500000,142.1700000,365300
20170808,160000,142.1900000,142.4100000,141.9500000,142.2600000,173200
20170808,170000,142.2700000,142.4500000,141.9700000,142.1100000,348300
20170808,180000,142.1400000,142.8100000,141.6200000,142.7900000,935100
20170808,190000,142.7900000,143.5900000,142.6700000,143.5000000,1116600
20170809,110000,142.5200000,144.5700000,142.0500000,144.0100000,1374400
20170809,120000,144.0100000,144.1500000,142.8300000,143.0900000,325400
20170809,130000,143.1000000,143.5800000,142.3500000,142.6000000,285900
20170809,140000,142.6000000,142.7000000,142.4000000,142.5200000,306400
20170809,150000,142.5200000,142.5700000,142.2700000,142.3400000,219500
20170809,160000,142.3400000,142.4000000,142.2900000,142.3500000,123900
20170809,170000,142.3300000,142.4000000,142.0200000,142.3000000,217100
20170809,180000,142.2600000,142.3000000,141.9300000,142.2000000,817400
20170809,190000,142.0900000,142.1000000,141.8600000,141.9000000,508600
20170810,110000,142.3700000,142.4600000,141.4000000,141.6300000,449000
20170810,120000,141.6300000,141.8500000,140.0500000,140.0600000,907100
20170810,130000,140.0700000,140.7500000,140.0300000,140.7000000,241300
20170810,140000,140.6700000,141.0300000,140.4400000,140.7900000,249200
20170810,150000,140.7900000,141.0200000,140.5000000,140.8300000,120500
20170810,160000,140.8600000,141.9400000,140.8400000,141.7500000,314900
20170810,170000,141.7600000,142.2000000,141.2700000,142.1700000,205800
20170810,180000,142.1700000,142.3900000,140.7900000,140.8400000,309000
20170810,190000,140.8100000,141.4800000,140.8100000,141.0000000,190000
20170811,110000,140.3800000,140.3800000,138.7200000,139.1000000,850600
20170811,120000,139.0800000,139.1100000,138.2600000,138.6700000,677000
20170811,130000,138.5900000,138.9200000,138.3100000,138.7600000,248600
20170811,140000,138.7500000,138.9400000,138.5200000,138.5400000,181700
20170811,150000,138.5300000,138.9100000,138.3500000,138.3600000,333000
20170811,160000,138.4000000,139.0000000,138.3400000,138.8400000,228200
20170811,170000,138.7500000,140.2900000,138.7100000,140.1600000,673800
20170811,180000,140.2000000,141.3900000,140.1500000,141.0800000,871100
20170811,190000,141.1200000,141.8000000,141.0300000,141.8000000,963600
20170814,110000,142.5000000,142.8000000,141.5700000,141.8100000,489900
20170814,120000,141.8100000,142.6700000,141.7400000,142.4500000,269700
20170814,130000,142.5600000,143.0000000,142.3300000,142.5800000,207800
20170814,140000,142.5800000,142.6300000,141.8000000,142.1000000,200800
20170814,150000,141.9500000,142.0100000,141.1500000,141.3200000,426200
20170814,160000,141.3200000,141.5100000,140.8400000,141.2000000,280000
20170814,170000,141.0700000,141.8500000,141.0000000,141.8000000,110100
20170814,180000,141.8200000,142.1400000,141.6600000,141.8900000,120500
20170814,190000,141.8400000,141.8500000,141.5200000,141.6700000,259800
20170815,110000,141.5900000,141.7500000,140.2600000,140.3800000,394500
20170815,120000,140.4000000,141.0900000,140.1100000,140.8500000,294300
20170815,130000,140.8500000,141.2800000,140.5000000,140.7100000,242100
20170815,140000,140.6200000,140.9900000,140.3500000,140.6800000,140000
20170815,150000,140.6300000,140.7100000,140.2400000,140.6900000,120700
20170815,160000,140.7000000,140.8700000,140.4400000,140.4800000,108300
20170815,170000,140.4800000,141.1500000,140.4700000,140.8800000,124900
20170815,180000,140.7900000,141.7500000,140.7700000,141.5300000,318600
20170815,190000,141.5800000,141.8000000,141.4500000,141.5000000,161000
20170816,110000,142.1100000,142.7500000,142.1100000,142.5400000,341600
20170816,120000,142.5900000,142.7000000,141.7900000,142.5300000,146900
20170816,130000,142.5500000,142.5900000,142.3100000,142.5200000,94100
20170816,140000,142.5000000,143.0000000,142.4200000,142.6200000,434800
20170816,150000,142.6900000,142.8000000,142.2200000,142.2200000,223300
20170816,160000,142.3000000,142.4500000,141.8400000,142.1600000,167100
20170816,170000,142.1000000,142.7800000,142.0000000,142.0700000,156600
20170816,180000,142.1000000,142.2500000,141.7900000,142.1100000,140100
20170816,190000,142.1600000,142.1900000,141.0400000,141.7200000,353600
20170817,110000,140.7000000,143.5000000,140.3000000,140.9600000,877900
20170817,120000,140.9600000,141.0200000,140.5400000,140.7100000,261800
20170817,130000,140.5700000,141.1400000,140.5400000,141.0300000,157800
20170817,140000,141.0600000,141.1300000,140.6400000,140.9900000,62300
20170817,150000,140.8400000,140.9800000,140.6300000,140.7600000,42100
20170817,160000,140.7800000,141.0400000,140.6700000,140.7800000,116500
20170817,170000,140.7900000,141.0800000,140.6800000,140.7800000,91300
20170817,180000,140.7100000,140.9000000,140.6200000,140.7900000,609500
20170817,190000,140.7800000,141.2000000,140.7300000,140.9800000,102900
20170818,110000,139.9200000,140.7900000,139.6000000,140.1700000,730500
20170818,120000,140.1500000,140.1600000,139.7000000,139.9700000,248900
20170818,130000,139.9000000,140.2000000,139.7700000,140.1200000,291000
20170818,140000,140.1200000,140.6400000,139.9000000,140.2100000,214700
20170818,150000,140.2200000,140.3300000,139.9000000,139.9500000,145900
20170818,160000,139.9500000,139.9900000,138.9100000,138.9100000,487600
20170818,170000,138.9100000,139.1800000,137.9000000,138.3600000,1156000
20170818,180000,138.3700000,139.7500000,138.2600000,139.4400000,393500
20170818,190000,139.4900000,139.8000000,138.6000000,138.7400000,414000
20170821,110000,139.1000000,140.1400000,139.1000000,140.0300000,372000
20170821,120000,140.0000000,140.3800000,139.7800000,139.7800000,161800
20170821,130000,139.7600000,140.0300000,138.9600000,139.4000000,278500
20170821,140000,139.3400000,140.3800000,139.3300000,140.3000000,190500
20170821,150000,140.3000000,140.9900000,140.3000000,140.9700000,247100
20170821,160000,140.9800000,141.2300000,140.6900000,141.1000000,168700
20170821,170000,141.1000000,141.4000000,140.3500000,140.5000000,459600
20170821,180000,140.5000000,140.5700000,140.1700000,140.5200000,226900
20170821,190000,140.5000000,141.1300000,140.4400000,140.9000000,372800
20170822,110000,141.1200000,142.2900000,141.1200000,141.9600000,328200
20170822,120000,141.9700000,142.4900000,141.8600000,142.0900000,260100
20170822,130000,142.2000000,142.6300000,141.7000000,141.7700000,342600
20170822,140000,141.8800000,142.0000000,141.5200000,141.8200000,99800
20170822,150000,141.8100000,141.9000000,141.5500000,141.5500000,117900
20170822,160000,141.5500000,142.3700000,141.2500000,141.7100000,211800
20170822,170000,141.7100000,142.1000000,141.2600000,142.0700000,273100
20170822,180000,142.0100000,142.2200000,141.6400000,141.9200000,530300
20170822,190000,141.9100000,142.1400000,141.6100000,141.8300000,230100
20170823,110000,141.7400000,142.8800000,141.7200000,142.8500000,467400
20170823,120000,142.8900000,143.3200000,142.7600000,142.9200000,391000
20170823,130000,142.9800000,143.2000000,142.2500000,142.3000000,441700
20170823,140000,142.3300000,143.8000000,142.2200000,143.6000000,744700
20170823,150000,143.6000000,143.9900000,143.4100000,143.9000000,339800
20170823,160000,143.9500000,143.9700000,142.8700000,143.0300000,229500
20170823,170000,143.1000000,143.3200000,142.7500000,143.1200000,509200
20170823,180000,143.1400000,143.5300000,142.7300000,143.2400000,169500
20170823,190000,143.3100000,143.9000000,143.2700000,143.5000000,242100
20170824,110000,143.9800000,146.4500000,143.9800000,146.2100000,1282000
20170824,120000,146.2100000,147.9000000,146.0000000,147.3200000,934000
20170824,130000,147.2700000,147.3500000,146.5400000,146.7600000,359900
20170824,140000,146.8200000,147.4500000,146.6300000,147.2500000,258400
20170824,150000,147.2500000,147.6200000,147.2200000,147.6000000,246300
20170824,160000,147.5100000,147.6000000,147.3600000,147.5400000,126000
20170824,170000,147.5400000,147.6500000,147.3000000,147.3400000,206800
20170824,180000,147.3900000,147.7100000,146.7100000,147.5200000,444700
20170824,190000,147.5800000,147.6400000,147.2100000,147.2400000,568100
20170825,110000,148.1300000,149.2000000,148.1300000,148.6700000,659700
20170825,120000,148.7100000,148.9300000,147.7900000,147.8700000,374300
20170825,130000,147.8700000,147.9500000,147.5000000,147.9100000,252500
20170825,140000,147.8600000,148.0000000,147.5300000,147.9400000,158600
20170825,150000,147.8600000,147.9700000,147.6000000,147.9500000,101600
20170825,160000,147.9100000,147.9700000,147.2900000,147.9300000,189700
20170825,170000,147.9000000,148.5900000,147.8800000,148.5000000,204500
20170825,180000,148.5000000,149.3900000,148.4800000,149.0100000,353500
20170825,190000,149.0300000,149.7900000,148.9800000,149.7000000,542500
20170828,110000,149.4700000,149.9000000,148.5600000,149.0500000,523500
20170828,120000,149.1700000,149.4600000,148.6800000,149.1900000,198800
20170828,130000,149.1700000,150.0000000,149.1700000,149.8300000,192900
20170828,140000,149.8000000,150.3000000,149.5700000,150.0800000,225700
20170828,150000,150.1400000,150.1900000,149.8500000,150.1900000,122600
20170828,160000,150.1900000,150.4800000,150.0600000,150.4600000,147100
20170828,170000,150.4600000,150.9600000,149.8100000,150.1000000,348500
20170828,180000,150.1000000,150.9700000,149.9900000,150.9500000,473400
20170828,190000,150.8600000,151.3100000,150.6800000,150.7500000,444300
20170829,110000,150.7400000,151.0000000,149.7100000,149.9200000,554700
20170829,120000,149.9800000,150.2000000,148.8000000,148.9700000,540800
20170829,130000,148.9300000,149.1900000,148.3100000,148.4000000,381500
20170829,140000,148.3100000,148.5200000,148.0900000,148.2000000,473000
20170829,150000,148.2000000,148.3300000,148.0300000,148.1400000,363600
20170829,160000,148.1400000,148.8300000,148.1400000,148.5000000,283100
20170829,170000,148.5000000,148.7200000,148.1600000,148.3300000,303900
20170829,180000,148.3300000,149.7500000,148.3300000,149.7400000,550400
20170829,190000,149.7500000,150.0000000,149.6400000,149.9500000,285300
20170830,110000,150.5000000,151.4300000,150.5000000,151.3400000,454000
20170830,120000,151.3400000,151.5300000,150.8500000,151.3000000,274700
20170830,130000,151.3200000,151.4200000,150.7600000,150.8000000,680500
20170830,140000,150.7500000,151.2500000,150.0200000,151.1600000,443100
20170830,150000,151.1800000,152.2600000,151.0000000,152.0700000,624500
20170830,160000,152.0700000,152.7800000,151.8200000,151.9500000,566500
20170830,170000,152.0300000,153.8000000,151.9700000,153.7100000,1100400
20170830,180000,153.7100000,154.7800000,153.6800000,153.9200000,1027900
20170830,190000,153.9100000,154.6300000,153.8500000,154.0000000,550500
20170831,110000,153.9100000,154.5000000,153.0500000,154.3500000,630100
20170831,120000,154.3900000,156.3500000,154.1000000,155.8700000,874000
20170831,130000,155.9300000,155.9400000,155.0700000,155.3300000,285500
20170831,140000,155.4100000,155.5700000,154.7400000,155.5300000,324500
20170831,150000,155.5300000,156.2300000,155.4700000,156.2100000,345800
20170831,160000,156.2100000,157.7000000,156.1500000,157.3800000,699700
20170831,170000,157.3500000,158.8700000,157.3400000,158.8700000,950500
20170831,180000,158.8800000,159.0000000,157.2000000,157.5900000,1186100
20170831,190000,157.6200000,158.5000000,157.3800000,157.9800000,776900
20170901,110000,157.9800000,159.8800000,157.8000000,159.4400000,1858000
20170901,120000,159.4500000,159.6100000,158.5400000,159.0200000,598100
20170901,130000,159.0000000,159.5000000,158.6300000,158.9500000,395500
20170901,140000,158.8900000,159.6000000,158.8100000,159.3000000,352600
20170901,150000,159.3000000,159.8600000,158.2400000,158.4300000,929000
20170901,160000,158.5100000,158.8200000,157.2200000,157.5100000,799000
20170901,170000,157.5100000,158.8800000,157.5000000,158.0600000,386000
20170901,180000,158.1800000,158.2100000,157.3200000,157.4200000,532800
20170901,190000,157.3300000,158.0400000,157.3100000,157.8000000,391100
20170904,110000,156.9600000,157.1900000,156.0300000,156.5800000,659300
20170904,120000,156.6500000,157.6900000,156.4900000,157.5000000,350000
20170904,130000,157.5600000,158.8000000,157.5100000,157.7000000,613900
20170904,140000,157.6700000,157.9600000,157.2400000,157.2400000,112400
20170904,150000,157.2400000,157.7700000,156.8800000,157.1200000,414200
